42.935 5.70634e-05 2.03153e-05 0.00013291
43.31 3.93886e-05 2.77112e-05 5.52437e-05
43.81 4.10611e-05 3.2744e-05 5.12835e-05
44.31 2.04052e-05 1.67622e-05 2.47724e-05
44.935 2.99987e-06 2.51559e-06 3.57024e-06
45.685 7.12993e-08 2.53834e-08 1.66067e-07
