9.480269926203670911e+05 4.432927982643602860e+01
9.053587493006499717e+05 4.437927982643602576e+01
8.646108932717615971e+05 4.443927982643602803e+01
8.256969928679008735e+05 4.448927982643602519e+01
7.885345064890404465e+05 4.453927982643602945e+01
7.530446075191063574e+05 4.458927982643602661e+01
7.191520171241692733e+05 4.463927982643603087e+01
6.867848445759402821e+05 4.467927982643603002e+01
6.558744347619077889e+05 4.471927982643602917e+01
6.263552225586224813e+05 4.475927982643602832e+01
5.981645937592915725e+05 4.479927982643602746e+01
5.712427522606457351e+05 4.482927982643602860e+01
5.455325932273970684e+05 4.485927982643602974e+01
5.209795819652125938e+05 4.488927982643603087e+01
4.975316382453255355e+05 4.490927982643602689e+01
4.751390258353835670e+05 4.493927982643602803e+01
4.537542470022391644e+05 4.495927982643603116e+01
4.333319417628782685e+05 4.497927982643602718e+01
4.138287916698217159e+05 4.499927982643603031e+01
3.952034279268879327e+05 4.501927982643602633e+01
3.774163436404353124e+05 4.503927982643602945e+01
3.604298100199345499e+05 4.505927982643602547e+01
3.442077963501525228e+05 4.507927982643602860e+01
3.287158935651709326e+05 4.509927982643602462e+01
3.139212412621499388e+05 4.510927982643602974e+01
2.997924579999999842e+05 4.512927982643602576e+01
2.862995747351430473e+05 4.514927982643602178e+01
2.734139712531518890e+05 4.515927982643602689e+01
2.611083154614372470e+05 4.516927982643602490e+01
2.493565054142190784e+05 4.517927982643602292e+01
2.381336139467935136e+05 4.519927982643602604e+01
2.274158358016788552e+05 4.520927982643602405e+01
2.171804371344708488e+05 4.521927982643602206e+01
2.074057072923144442e+05 4.522927982643602718e+01
1.980709127626925183e+05 4.522927982643602718e+01
1.891562531948701944e+05 4.523927982643602519e+01
1.806428194006939884e+05 4.524927982643602320e+01
1.725125532456721412e+05 4.525927982643602832e+01
1.647482093452452973e+05 4.526927982643602633e+01
1.573333184850168473e+05 4.526927982643602633e+01
1.502521526873399562e+05 4.527827982643602667e+01
1.434896918501705804e+05 4.528727982643602701e+01
1.370315918874134950e+05 4.528727982643602701e+01
1.308641543031951878e+05 4.529527982643602257e+01
1.249742971355161862e+05 4.529527982643602257e+01
1.193495272076580732e+05 4.530227982643602758e+01
1.139779136284771957e+05 4.530227982643602758e+01
1.088480624853874324e+05 4.530827982643602780e+01
1.039490926763426687e+05 4.530727982643602303e+01
