0.540 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -27.375 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -27.125 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -26.875 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -26.625 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -26.375 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -26.125 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -25.875 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -25.625 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -25.375 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -25.125 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -24.875 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -24.625 0.000000e+00 0.000000e+00 0.000000 -1
0.540 -24.375 1.838169e-07 1.838169e-07 1.367989 0
0.540 -24.125 2.347395e-07 1.364481e-07 3.442162 0
0.540 -23.875 3.104492e-07 1.389354e-07 6.358919 0
0.540 -23.625 3.720828e-07 1.410055e-07 9.366758 0
0.540 -23.375 4.910672e-07 1.563623e-07 14.075874 0
0.540 -23.125 1.032797e-06 2.333187e-07 30.259890 1
0.540 -22.875 1.028714e-06 2.329940e-07 30.140262 1
0.540 -22.625 7.883029e-07 2.139547e-07 23.096475 1
0.540 -22.375 1.515996e-06 3.145562e-07 44.417151 1
0.540 -22.125 2.263156e-06 4.039168e-07 66.308167 1
0.540 -21.875 1.960339e-06 3.721448e-07 57.435934 1
0.540 -21.625 2.546708e-06 4.257942e-07 74.615968 1
0.540 -21.375 2.194582e-06 3.961934e-07 64.299034 1
0.540 -21.125 2.122776e-06 3.963562e-07 62.195182 1
0.825 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -27.375 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -27.125 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -26.875 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -26.625 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -26.375 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -26.125 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -25.875 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -25.625 0.000000e+00 0.000000e+00 0.000000 -1
0.825 -25.375 1.001419e-07 1.001419e-07 1.222494 0
0.825 -25.125 1.381218e-07 7.975279e-08 3.594973 0
0.825 -24.875 2.799481e-07 9.332294e-08 10.858076 0
0.825 -24.625 4.233335e-07 1.027914e-07 20.782340 0
0.825 -24.375 4.259054e-07 1.034312e-07 21.763094 1
0.825 -24.125 8.362546e-07 1.483220e-07 42.731294 1
0.825 -23.875 7.486614e-07 1.506737e-07 38.255418 1
0.825 -23.625 1.009120e-06 1.794677e-07 51.564462 1
0.825 -23.375 1.473080e-06 2.287244e-07 75.272051 1
0.825 -23.125 2.124879e-06 2.877091e-07 108.577984 1
0.825 -22.875 2.006072e-06 2.792466e-07 102.507100 1
0.825 -22.625 2.385254e-06 3.047762e-07 121.882727 1
0.825 -22.375 2.900263e-06 3.364455e-07 148.198867 1
0.825 -22.125 3.419763e-06 3.728665e-07 174.744520 1
0.825 -21.875 2.865364e-06 3.624034e-07 135.537221 0
0.825 -21.625 3.383188e-06 4.791746e-07 112.542046 0
0.825 -21.375 2.988417e-06 5.991603e-07 59.108202 0
0.825 -21.125 4.178201e-06 1.159515e-06 32.089610 0
1.110 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -27.375 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -27.125 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -26.875 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -26.625 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -26.375 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -26.125 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -25.875 9.287498e-08 5.376775e-08 3.523565 0
1.110 -25.625 2.442876e-07 7.053608e-08 14.608267 0
1.110 -25.375 3.174100e-07 7.698469e-08 20.670210 1
1.110 -25.125 3.485864e-07 8.221973e-08 22.700463 1
1.110 -24.875 4.923227e-07 1.008016e-07 32.060786 1
1.110 -24.625 9.158524e-07 1.437736e-07 59.641670 1
1.110 -24.375 8.612126e-07 1.486238e-07 56.083445 1
1.110 -24.125 1.269339e-06 1.901753e-07 82.661234 1
1.110 -23.875 1.836227e-06 2.442438e-07 119.577849 1
1.110 -23.625 2.031084e-06 2.530546e-07 132.267185 1
1.110 -23.375 2.246865e-06 2.604705e-07 146.319165 1
1.110 -23.125 2.900927e-06 2.920025e-07 188.912654 1
1.110 -22.875 3.068073e-06 3.151135e-07 199.797472 1
1.110 -22.625 4.037416e-06 3.947525e-07 258.075088 0
1.110 -22.375 2.541624e-06 4.034814e-07 108.772957 0
1.110 -22.125 4.462924e-06 8.307060e-07 78.352123 0
1.110 -21.875 7.331019e-06 4.233162e-06 7.720896 0
1.110 -21.625 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -21.375 0.000000e+00 0.000000e+00 0.000000 -1
1.110 -21.125 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -27.375 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -27.125 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -26.875 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -26.625 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -26.375 1.085422e-07 4.862711e-08 5.969807 0
1.390 -26.125 1.404999e-07 4.687447e-08 10.634799 0
1.390 -25.875 3.200333e-07 7.156771e-08 24.295147 1
1.390 -25.625 2.979254e-07 7.026940e-08 22.616835 1
1.390 -25.375 4.708547e-07 9.249675e-08 35.744666 1
1.390 -25.125 8.495465e-07 1.299640e-07 64.492843 1
1.390 -24.875 1.006621e-06 1.506054e-07 76.417032 1
1.390 -24.625 1.173771e-06 1.697971e-07 89.106175 1
1.390 -24.375 1.586979e-06 2.110704e-07 120.474593 1
1.390 -24.125 2.088934e-06 2.406363e-07 158.580272 1
1.390 -23.875 2.143386e-06 2.302968e-07 162.713954 1
1.390 -23.625 2.354933e-06 2.420096e-07 178.773376 1
1.390 -23.375 3.355015e-06 3.181564e-07 254.694050 1
1.390 -23.125 3.198892e-06 3.330851e-07 240.264967 0
1.390 -22.875 2.838844e-06 3.991005e-07 126.505892 0
1.390 -22.625 2.274850e-06 8.047587e-07 19.160649 0
1.390 -22.375 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -22.125 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -21.875 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -21.625 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -21.375 0.000000e+00 0.000000e+00 0.000000 -1
1.390 -21.125 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -27.375 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -27.125 2.953683e-07 2.953683e-07 1.052632 0
1.670 -26.875 1.030597e-07 5.167325e-08 4.550251 0
1.670 -26.625 7.354367e-08 3.295240e-08 5.994498 0
1.670 -26.375 1.887714e-07 5.236005e-08 15.630445 1
1.670 -26.125 3.445447e-07 7.186063e-08 28.528614 1
1.670 -25.875 5.405474e-07 9.280199e-08 44.757819 1
1.670 -25.625 7.673133e-07 1.159515e-07 63.534237 1
1.670 -25.375 1.068138e-06 1.469551e-07 88.442772 1
1.670 -25.125 1.228606e-06 1.644066e-07 101.729730 1
1.670 -24.875 1.388792e-06 1.843443e-07 114.993258 1
1.670 -24.625 1.547461e-06 2.006267e-07 128.131209 1
1.670 -24.375 1.990002e-06 2.154727e-07 164.773975 1
1.670 -24.125 2.765544e-06 2.496224e-07 228.989556 1
1.670 -23.875 2.529975e-06 2.484876e-07 209.484189 1
1.670 -23.625 3.623626e-06 3.176034e-07 300.039485 1
1.670 -23.375 3.359102e-06 3.616362e-07 228.250446 0
1.670 -23.125 3.631753e-06 7.968818e-07 65.762861 0
1.670 -22.875 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -22.625 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -22.375 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -22.125 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -21.875 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -21.625 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -21.375 0.000000e+00 0.000000e+00 0.000000 -1
1.670 -21.125 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -29.375 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -29.125 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -28.875 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -28.625 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -28.375 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -28.125 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -27.875 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -27.625 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -27.375 3.848060e-08 3.848060e-08 1.052632 0
1.955 -27.125 9.553701e-08 3.619717e-08 7.708146 0
1.955 -26.875 1.604239e-07 4.631466e-08 14.419959 1
1.955 -26.625 2.556446e-07 5.865267e-08 22.979031 1
1.955 -26.375 3.858323e-07 7.435432e-08 34.681164 1
1.955 -26.125 5.159319e-07 9.005601e-08 46.375376 1
1.955 -25.875 5.962291e-07 1.025861e-07 53.593024 1
1.955 -25.625 8.325402e-07 1.272731e-07 74.834224 1
1.955 -25.375 1.122857e-06 1.545280e-07 100.929867 1
1.955 -25.125 1.541818e-06 1.918723e-07 138.588853 1
1.955 -24.875 1.498146e-06 1.852601e-07 134.663292 1
1.955 -24.625 2.158172e-06 2.097850e-07 193.990803 1
1.955 -24.375 2.454164e-06 2.293672e-07 220.596544 1
1.955 -24.125 2.487004e-06 2.409252e-07 223.548350 1
1.955 -23.875 3.007143e-06 2.800174e-07 260.099678 0
1.955 -23.625 2.811086e-06 4.146490e-07 107.284376 0
1.955 -23.375 4.576128e-06 3.235811e-06 4.618938 0
1.955 -23.125 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -22.875 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -22.625 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -22.375 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -22.125 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -21.875 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -21.625 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -21.375 0.000000e+00 0.000000e+00 0.000000 -1
1.955 -21.125 0.000000e+00 0.000000e+00 0.000000 -1
