0.52694 5.07082
0.68148 6.46468
0.99244 9.18101
1.41726 12.24308
2.27954 17.30937
3.06871 20.26006
4.21356 24.25301
7.19341 34.13525
8.85620 39.41878
10.37773 42.93510
12.77957 46.97589
15.89653 49.80416
18.63268 50.93675
22.72711 50.93675
26.37927 50.48066
30.31748 49.35821
35.54407 47.82858
42.51105 45.52009
53.43850 42.16965
60.21433 40.31519
69.21727 37.68529
77.99984 35.38573
91.46971 32.34191
107.27195 29.16378
128.34059 25.71321
152.03266 22.56917
171.35311 20.35137
206.06013 17.30937
245.35752 14.59024
307.12503 11.39307
358.53855 9.38980
396.20012 8.24168
479.09988 6.12505
540.22531 4.98042

