# Lbols,LHXs,LSXs,LBs,L1450s,LIRs
4.024094748153269308e+01 3.943235674929297829e+01 3.928552913955100934e+01 3.838439605310446012e+01 3.868943459472377810e+01 3.831986587824499679e+01
4.027898649581126733e+01 3.946860570239180532e+01 3.932177809264983637e+01 3.843464730938587337e+01 3.873968585100518425e+01 3.837011713452641715e+01
4.031707645246616067e+01 3.950485465549063235e+01 3.935802704574866340e+01 3.848489856566727951e+01 3.878993710728659039e+01 3.842036839080780908e+01
4.035521857648394928e+01 3.954110360858945938e+01 3.939427599884749043e+01 3.853514982194869276e+01 3.884018836356799653e+01 3.847061964708923654e+01
4.039341410947434241e+01 3.957735256168828641e+01 3.943052495194631746e+01 3.858540107823009180e+01 3.889043961984940978e+01 3.852087090337062847e+01
4.043166430914966014e+01 3.961360151478711344e+01 3.946677390504514449e+01 3.863565233451150505e+01 3.894069087613081592e+01 3.857112215965204882e+01
4.046997044875409699e+01 3.964985046788594047e+01 3.950302285814397152e+01 3.868590359079291119e+01 3.899094213241222207e+01 3.862137341593344075e+01
4.050833381644146414e+01 3.968609942098476751e+01 3.953927181124279855e+01 3.873615484707431733e+01 3.904119338869363531e+01 3.867162467221485400e+01
4.054675571460005301e+01 3.972234837408359454e+01 3.957552076434162558e+01 3.878640610335571637e+01 3.909144464497503435e+01 3.872187592849625304e+01
4.058523745912347636e+01 3.975859732718242157e+01 3.961176971744045261e+01 3.883665735963712962e+01 3.914169590125644049e+01 3.877212718477766629e+01
4.062378037862628588e+01 3.979484628028124860e+01 3.964801867053927964e+01 3.888690861591853576e+01 3.919194715753784664e+01 3.882237844105906532e+01
4.066238581360359916e+01 3.983109523338007563e+01 3.968426762363810667e+01 3.893715987219994190e+01 3.924219841381925988e+01 3.887262969734048568e+01
4.070105511553368416e+01 3.986734418647890976e+01 3.972051657673694081e+01 3.898741112848135515e+01 3.929244967010066603e+01 3.892288095362189182e+01
4.073978964592301111e+01 3.990359313957773679e+01 3.975676552983576784e+01 3.903766238476276129e+01 3.934270092638207927e+01 3.897313220990330507e+01
4.077859077529323883e+01 3.993984209267656382e+01 3.979301448293459487e+01 3.908791364104416743e+01 3.939295218266347831e+01 3.902338346618469700e+01
4.081745988210968790e+01 3.997609104577539085e+01 3.982926343603342190e+01 3.913816489732557358e+01 3.944320343894488445e+01 3.907363472246611025e+01
4.085639835165137157e+01 4.001233999887421788e+01 3.986551238913224893e+01 3.918841615360697972e+01 3.949345469522629060e+01 3.912388597874750218e+01
4.089540757482252076e+01 4.004858895197304491e+01 3.990176134223107596e+01 3.923866740988838586e+01 3.954370595150769674e+01 3.917413723502892964e+01
4.093448894690599360e+01 4.008483790507187194e+01 3.993801029532990299e+01 3.928891866616979200e+01 3.959395720778910999e+01 3.922438849131032157e+01
4.097364386625903876e+01 4.012108685817069897e+01 3.997425924842873002e+01 3.933916992245119104e+01 3.964420846407050902e+01 3.927463974759173482e+01
4.101287373295230054e+01 4.015733581126951890e+01 4.001050820152754994e+01 3.938942117873259718e+01 3.969445972035191517e+01 3.932489100387313385e+01
4.105217994735301801e+01 4.019358476436835304e+01 4.004675715462638408e+01 3.943967243501401043e+01 3.974471097663332841e+01 3.937514226015455421e+01
4.109156390865377517e+01 4.022983371746718007e+01 4.008300610772521111e+01 3.948992369129542368e+01 3.979496223291473456e+01 3.942539351643596746e+01
4.113102701334842948e+01 4.026608267056600710e+01 4.011925506082403814e+01 3.954017494757682272e+01 3.984521348919614070e+01 3.947564477271735939e+01
4.117057065365708013e+01 4.030233162366483413e+01 4.015550401392286517e+01 3.959042620385823597e+01 3.989546474547754684e+01 3.952589602899877974e+01
4.121019621590220083e+01 4.033858057676366116e+01 4.019175296702169220e+01 3.964067746013963500e+01 3.994571600175895298e+01 3.957614728528017878e+01
4.124990507883853041e+01 4.037482952986248819e+01 4.022800192012051923e+01 3.969092871642104825e+01 3.999596725804035202e+01 3.962639854156159203e+01
4.128969861193942137e+01 4.041107848296131522e+01 4.026425087321934626e+01 3.974117997270244729e+01 4.004621851432176527e+01 3.967664979784299106e+01
4.132957817364277275e+01 4.044732743606014935e+01 4.030049982631818040e+01 3.979143122898386764e+01 4.009646977060317852e+01 3.972690105412441142e+01
4.136954510955991537e+01 4.048357638915897638e+01 4.033674877941700743e+01 3.984168248526527378e+01 4.014672102688457755e+01 3.977715231040581045e+01
4.140960075065122936e+01 4.051982534225780341e+01 4.037299773251583446e+01 3.989193374154667993e+01 4.019697228316599080e+01 3.982740356668721660e+01
4.144974641137240923e+01 4.055607429535663044e+01 4.040924668561466149e+01 3.994218499782808607e+01 4.024722353944739694e+01 3.987765482296862274e+01
4.148998338779573203e+01 4.059232324845545747e+01 4.044549563871348852e+01 3.999243625410949221e+01 4.029747479572881019e+01 3.992790607925003599e+01
