1.002038489499999969e-02 1.620210469151427968e-01
1.006123779500000051e-02 1.614945202282438985e-01
1.010225725500000019e-02 1.609697045639031654e-01
1.014344395000000079e-02 1.604465943618514079e-01
1.018479855999999961e-02 1.599251840799156277e-01
1.022632176999999955e-02 1.594054681938733009e-01
1.026801427000000044e-02 1.588874411975978451e-01
1.030987675499999909e-02 1.583710976027303263e-01
1.035190991000000012e-02 1.578564319387044113e-01
1.039411443000000032e-02 1.573434387528854506e-01
1.043649102000000078e-02 1.568321126102547869e-01
1.047904037500000003e-02 1.563224480934664873e-01
1.052176320499999956e-02 1.558144398027903332e-01
1.056466021500000046e-02 1.553080823560745449e-01
1.060773211500000077e-02 1.548033703885869083e-01
1.065097962000000065e-02 1.543002985531041482e-01
1.069440343999999987e-02 1.537988615196964615e-01
1.073800429999999945e-02 1.532990539758732618e-01
1.078178291999999996e-02 1.528008706262608540e-01
1.082574002499999896e-02 1.523043061928298081e-01
1.086987634499999959e-02 1.518093554146044133e-01
1.091419260499999939e-02 1.513160130477512466e-01
1.095868954000000020e-02 1.508242738654968218e-01
1.100336789000000079e-02 1.503341326579762660e-01
1.104822839499999994e-02 1.498455842323720699e-01
1.109327179499999989e-02 1.493586234125857393e-01
1.113849882999999943e-02 1.488732450394966711e-01
1.118391025999999899e-02 1.483894439706592294e-01
1.122950682999999950e-02 1.479072150803717456e-01
1.127528929500000096e-02 1.474265532595633588e-01
1.132125842000000077e-02 1.469474534157496348e-01
1.136741495499999852e-02 1.464699104731142509e-01
1.141375966999999894e-02 1.459939193721496165e-01
1.146029332999999942e-02 1.455194750699407291e-01
1.150701670500000121e-02 1.450465725399062988e-01
1.155393057499999945e-02 1.445752067717798461e-01
1.160103571000000063e-02 1.441053727716094801e-01
1.164833289000000160e-02 1.436370655616634739e-01
1.169582289999999969e-02 1.431702801803859393e-01
1.174350652999999953e-02 1.427050116822892178e-01
1.179138456500000015e-02 1.422412551380995427e-01
1.183945779500000101e-02 1.417790056343841143e-01
1.188772701999999890e-02 1.413182582738291004e-01
1.193619303500000062e-02 1.408590081749112044e-01
1.198485664499999992e-02 1.404012504720617283e-01
1.203371865500000096e-02 1.399449803155026484e-01
1.208277987500000136e-02 1.394901928711642924e-01
1.213204111999999918e-02 1.390368833207675237e-01
1.218150319999999898e-02 1.385850468616025288e-01
1.223116693499999921e-02 1.381346787066680681e-01
1.228103315000000050e-02 1.376857740844185940e-01
1.233110266499999955e-02 1.372383282388715819e-01
1.238137631500000127e-02 1.367923364295003663e-01
1.243185492999999975e-02 1.363477939311709686e-01
1.248253934499999988e-02 1.359046960340786481e-01
1.253343040000000005e-02 1.354630380437734094e-01
1.258452893500000037e-02 1.350228152810463156e-01
1.263583580000000005e-02 1.345840230818536876e-01
1.268735183999999960e-02 1.341466567973484125e-01
1.273907791000000039e-02 1.337107117938362288e-01
1.279101486500000030e-02 1.332761834525036937e-01
1.284316356499999937e-02 1.328430671697973242e-01
1.289552487499999976e-02 1.324113583569562214e-01
1.294809966000000021e-02 1.319810524401320573e-01
1.300088879500000023e-02 1.315521448604142773e-01
1.305389314999999897e-02 1.311246310736597087e-01
1.310711360000000117e-02 1.306985065505112953e-01
1.316055103000000025e-02 1.302737667763288476e-01
1.321420632500000004e-02 1.298504072511257046e-01
1.326808037000000093e-02 1.294284234895498598e-01
1.332217406000000062e-02 1.290078110208461026e-01
1.337648828999999859e-02 1.285885653887421654e-01
1.343102395499999949e-02 1.281706821514868866e-01
1.348578196000000014e-02 1.277541568817678885e-01
