# Lbols,LHXs,LSXs,LBs,L1450s,LIRs
4.030997795786091586e+01 3.946929924216637176e+01 3.925646624406600438e+01 3.838439605310446012e+01 3.868943459472377810e+01 3.831986587824499679e+01
4.034775436722440389e+01 3.950554819526519879e+01 3.929271519716483141e+01 3.843464730938587337e+01 3.873968585100518425e+01 3.837011713452641715e+01
4.038557520761282404e+01 3.954179714836402582e+01 3.932896415026365844e+01 3.848489856566727951e+01 3.878993710728659039e+01 3.842036839080780908e+01
4.042344160386629426e+01 3.957804610146285285e+01 3.936521310336248547e+01 3.853514982194869276e+01 3.884018836356799653e+01 3.847061964708923654e+01
4.046135469950279173e+01 3.961429505456167988e+01 3.940146205646131250e+01 3.858540107823009180e+01 3.889043961984940978e+01 3.852087090337062847e+01
4.049931565644913434e+01 3.965054400766050691e+01 3.943771100956013953e+01 3.863565233451150505e+01 3.894069087613081592e+01 3.857112215965204882e+01
4.053732565473064398e+01 3.968679296075933394e+01 3.947395996265896656e+01 3.868590359079291119e+01 3.899094213241222207e+01 3.862137341593344075e+01
4.057538589211777946e+01 3.972304191385816097e+01 3.951020891575779359e+01 3.873615484707431733e+01 3.904119338869363531e+01 3.867162467221485400e+01
4.061349758372816154e+01 3.975929086695698800e+01 3.954645786885662062e+01 3.878640610335571637e+01 3.909144464497503435e+01 3.872187592849625304e+01
4.065166196158227052e+01 3.979553982005581503e+01 3.958270682195544765e+01 3.883665735963712962e+01 3.914169590125644049e+01 3.877212718477766629e+01
4.068988027411136699e+01 3.983178877315464206e+01 3.961895577505427468e+01 3.888690861591853576e+01 3.919194715753784664e+01 3.882237844105906532e+01
4.072815378561607957e+01 3.986803772625346909e+01 3.965520472815310171e+01 3.893715987219994190e+01 3.924219841381925988e+01 3.887262969734048568e+01
4.076648377567423154e+01 3.990428667935230322e+01 3.969145368125193585e+01 3.898741112848135515e+01 3.929244967010066603e+01 3.892288095362189182e+01
4.080487153849652060e+01 3.994053563245113025e+01 3.972770263435076288e+01 3.903766238476276129e+01 3.934270092638207927e+01 3.897313220990330507e+01
4.084331838222887967e+01 3.997678458554995728e+01 3.976395158744958991e+01 3.908791364104416743e+01 3.939295218266347831e+01 3.902338346618469700e+01
4.088182562820029631e+01 4.001303353864878432e+01 3.980020054054841694e+01 3.913816489732557358e+01 3.944320343894488445e+01 3.907363472246611025e+01
4.092039461011500379e+01 4.004928249174761135e+01 3.983644949364724397e+01 3.918841615360697972e+01 3.949345469522629060e+01 3.912388597874750218e+01
4.095902667318829771e+01 4.008553144484643838e+01 3.987269844674607100e+01 3.923866740988838586e+01 3.954370595150769674e+01 3.917413723502892964e+01
4.099772317322507575e+01 4.012178039794526541e+01 3.990894739984489803e+01 3.928891866616979200e+01 3.959395720778910999e+01 3.922438849131032157e+01
4.103648547564053217e+01 4.015802935104409244e+01 3.994519635294372506e+01 3.933916992245119104e+01 3.964420846407050902e+01 3.927463974759173482e+01
4.107531495442265168e+01 4.019427830414291236e+01 3.998144530604254498e+01 3.938942117873259718e+01 3.969445972035191517e+01 3.932489100387313385e+01
4.111421299103620441e+01 4.023052725724174650e+01 4.001769425914137912e+01 3.943967243501401043e+01 3.974471097663332841e+01 3.937514226015455421e+01
4.115318097326811397e+01 4.026677621034057353e+01 4.005394321224020615e+01 3.948992369129542368e+01 3.979496223291473456e+01 3.942539351643596746e+01
4.119222029401465335e+01 4.030302516343940056e+01 4.009019216533903318e+01 3.954017494757682272e+01 3.984521348919614070e+01 3.947564477271735939e+01
4.123133235001053265e+01 4.033927411653822759e+01 4.012644111843786021e+01 3.959042620385823597e+01 3.989546474547754684e+01 3.952589602899877974e+01
4.127051854050076685e+01 4.037552306963705462e+01 4.016269007153668724e+01 3.964067746013963500e+01 3.994571600175895298e+01 3.957614728528017878e+01
4.130978026585608376e+01 4.041177202273588165e+01 4.019893902463551427e+01 3.969092871642104825e+01 3.999596725804035202e+01 3.962639854156159203e+01
4.134911892613317974e+01 4.044802097583470868e+01 4.023518797773434130e+01 3.974117997270244729e+01 4.004621851432176527e+01 3.967664979784299106e+01
4.138853591958103806e+01 4.048426992893354281e+01 4.027143693083317544e+01 3.979143122898386764e+01 4.009646977060317852e+01 3.972690105412441142e+01
4.142803264109522843e+01 4.052051888203236985e+01 4.030768588393200247e+01 3.984168248526527378e+01 4.014672102688457755e+01 3.977715231040581045e+01
4.146761048062215593e+01 4.055676783513119688e+01 4.034393483703082950e+01 3.989193374154667993e+01 4.019697228316599080e+01 3.982740356668721660e+01
4.150727082151543357e+01 4.059301678823002391e+01 4.038018379012965653e+01 3.994218499782808607e+01 4.024722353944739694e+01 3.987765482296862274e+01
4.154701503884715663e+01 4.062926574132885094e+01 4.041643274322848356e+01 3.999243625410949221e+01 4.029747479572881019e+01 3.992790607925003599e+01
4.158684449767692115e+01 4.066551469442767797e+01 4.045268169632731059e+01 4.004268751039089125e+01 4.034772605201020923e+01 3.997815733553143502e+01
4.162676055128174113e+01 4.070176364752650500e+01 4.048893064942613762e+01 4.009293876667230450e+01 4.039797730829161537e+01 4.002840859181284827e+01
4.166676453935057367e+01 4.073801260062532492e+01 4.052517960252495755e+01 4.014319002295371064e+01 4.044822856457302152e+01 4.007865984809424020e+01
4.170685778614706862e+01 4.077426155372415906e+01 4.056142855562379168e+01 4.019344127923511678e+01 4.049847982085443476e+01 4.012891110437565345e+01
4.174704159864479180e+01 4.081051050682298609e+01 4.059767750872261871e+01 4.024369253551652292e+01 4.054873107713584091e+01 4.017916236065705249e+01
4.178731726463938401e+01 4.084675945992181312e+01 4.063392646182144574e+01 4.029394379179793617e+01 4.059898233341725415e+01 4.022941361693847284e+01
4.182768605084223879e+01 4.088300841302064015e+01 4.067017541492027277e+01 4.034419504807934231e+01 4.064923358969865319e+01 4.027966487321987898e+01
4.186814920096073678e+01 4.091925736611946718e+01 4.070642436801909980e+01 4.039444630436074846e+01 4.069948484598005933e+01 4.032991612950129223e+01
4.190870793377025905e+01 4.095550631921829421e+01 4.074267332111792683e+01 4.044469756064215460e+01 4.074973610226146548e+01 4.038016738578269127e+01
4.194936344118341509e+01 4.099175527231712124e+01 4.077892227421675386e+01 4.049494881692356074e+01 4.079998735854287872e+01 4.043041864206410452e+01
4.199011688632216988e+01 4.102800422541594827e+01 4.081517122731558089e+01 4.054520007320496688e+01 4.085023861482427776e+01 4.048066989834549645e+01
4.203096940159872474e+01 4.106425317851478241e+01 4.085142018041441503e+01 4.059545132948638013e+01 4.090048987110569101e+01 4.053092115462690970e+01
4.207192208681119894e+01 4.110050213161360944e+01 4.088766913351324206e+01 4.064570258576778627e+01 4.095074112738709715e+01 4.058117241090832295e+01
4.211297600726029344e+01 4.113675108471243647e+01 4.092391808661206909e+01 4.069595384204919242e+01 4.100099238366851040e+01 4.063142366718973619e+01
4.215413219189312599e+01 4.117300003781126350e+01 4.096016703971089612e+01 4.074620509833059145e+01 4.105124363994990944e+01 4.068167492347112812e+01
4.219539163148076710e+01 4.120924899091009053e+01 4.099641599280972315e+01 4.079645635461199760e+01 4.110149489623131558e+01 4.073192617975254848e+01
4.223675527683570152e+01 4.124549794400891756e+01 4.103266494590855018e+01 4.084670761089341084e+01 4.115174615251272172e+01 4.078217743603395462e+01
4.227822403707570942e+01 4.128174689710774459e+01 4.106891389900737721e+01 4.089695886717480988e+01 4.120199740879413497e+01 4.083242869231535366e+01
4.231979877794059774e+01 4.131799585020657162e+01 4.110516285210620424e+01 4.094721012345623024e+01 4.125224866507554111e+01 4.088267994859676691e+01
4.236148032016796350e+01 4.135424480330539154e+01 4.114141180520502417e+01 4.099746137973762217e+01 4.130249992135694015e+01 4.093293120487815884e+01
4.240326943793437664e+01 4.139049375640422568e+01 4.117766075830385830e+01 4.104771263601904252e+01 4.135275117763835340e+01 4.098318246115958630e+01
4.244516685736785178e+01 4.142674270950305271e+01 4.121390971140268533e+01 4.109796389230044866e+01 4.140300243391975243e+01 4.103343371744098533e+01
