9.480269926203670911e+05 4.439988375636574602e+01
9.053587493006499717e+05 4.444989488922941234e+01
8.646108932717615971e+05 4.450990824866582329e+01
8.256969928679008735e+05 4.455991938152948961e+01
7.885345064890404465e+05 4.460993051439316304e+01
7.530446075191063574e+05 4.465994164725682936e+01
7.191520171241692733e+05 4.470995278012050278e+01
6.867848445759402821e+05 4.474996168641143868e+01
6.558744347619077889e+05 4.478997059270236747e+01
6.263552225586224813e+05 4.482997949899330337e+01
5.981645937592915725e+05 4.486998840528423926e+01
5.712427522606457351e+05 4.489999508500244474e+01
5.455325932273970684e+05 4.493000176472064311e+01
5.209795819652125938e+05 4.496000844443884858e+01
4.975316382453255355e+05 4.498001289758430943e+01
4.751390258353835670e+05 4.501001957730251490e+01
4.537542470022391644e+05 4.503002403044798285e+01
4.333319417628782685e+05 4.505002848359345080e+01
4.138287916698217159e+05 4.507003293673891875e+01
3.952034279268879327e+05 4.509003738988438670e+01
3.774163436404353124e+05 4.511004184302985465e+01
3.604298100199345499e+05 4.513004629617531549e+01
3.442077963501525228e+05 4.515005074932079054e+01
3.287158935651709326e+05 4.517005520246625139e+01
3.139212412621499388e+05 4.518005742903899602e+01
2.997924579999999842e+05 4.520100000000000051e+01
2.862995747351430473e+05 4.522099999999999653e+01
2.734139712531518890e+05 4.523100000000000165e+01
2.611083154614372470e+05 4.524099999999999966e+01
2.493565054142190784e+05 4.525099999999999767e+01
2.381336139467935136e+05 4.527100000000000080e+01
2.274158358016788552e+05 4.528099999999999881e+01
2.171804371344708488e+05 4.529099999999999682e+01
2.074057072923144442e+05 4.530100000000000193e+01
1.980709127626925183e+05 4.530100000000000193e+01
1.891562531948701944e+05 4.531099999999999994e+01
1.806428194006939884e+05 4.532099999999999795e+01
1.725125532456721412e+05 4.533100000000000307e+01
1.647482093452452973e+05 4.534100000000000108e+01
1.573333184850168473e+05 4.534100000000000108e+01
1.502521526873399562e+05 4.535000000000000142e+01
1.434896918501705804e+05 4.535900000000000176e+01
1.370315918874134950e+05 4.535900000000000176e+01
1.308641543031951878e+05 4.536699999999999733e+01
1.249742971355161862e+05 4.536699999999999733e+01
1.193495272076580732e+05 4.537400000000000233e+01
1.139779136284771957e+05 4.537400000000000233e+01
1.088480624853874324e+05 4.538000000000000256e+01
1.039490926763426687e+05 4.537899999999999778e+01
9.927061282956248033e+04 4.538400000000000034e+01
9.480269926203672367e+04 4.538300000000000267e+01
9.053587493006499426e+04 4.538700000000000045e+01
8.646108932717614516e+04 4.538499999999999801e+01
8.256969928679005534e+04 4.538300000000000267e+01
7.885345064890405047e+04 4.538100000000000023e+01
7.530446075191062118e+04 4.538199999999999790e+01
7.191520171241692151e+04 4.537899999999999778e+01
6.867848445759402239e+04 4.537700000000000244e+01
6.558744347619077598e+04 4.537599999999999767e+01
6.263552225586224813e+04 4.537400000000000233e+01
5.981645937592916016e+04 4.537299999999999756e+01
5.712427522606457933e+04 4.537199999999999989e+01
5.455325932273970830e+04 4.537100000000000222e+01
5.209795819652126374e+04 4.537100000000000222e+01
4.975316382453255210e+04 4.537199999999999989e+01
4.751390258353835088e+04 4.537299999999999756e+01
4.537542470022392808e+04 4.537500000000000000e+01
4.333319417628781957e+04 4.537800000000000011e+01
4.138287916698218032e+04 4.538000000000000256e+01
3.952034279268879618e+04 4.538300000000000267e+01
3.774163436404352251e+04 4.538600000000000279e+01
3.604298100199345208e+04 4.538900000000000290e+01
3.442077963501524937e+04 4.539099999999999824e+01
3.287158935651709180e+04 4.539300000000000068e+01
3.139212412621499971e+04 4.539500000000000313e+01
2.997924580000000060e+04 4.539500000000000313e+01
2.862995747351429964e+04 4.539399999999999835e+01
2.734139712531518671e+04 4.539200000000000301e+01
2.611083154614372324e+04 4.538799999999999812e+01
2.493565054142190638e+04 4.538300000000000267e+01
2.381336139467934845e+04 4.537700000000000244e+01
2.274158358016788407e+04 4.536899999999999977e+01
2.171804371344708488e+04 4.535999999999999943e+01
2.074057072923144005e+04 4.534799999999999898e+01
1.980709127626925329e+04 4.533599999999999852e+01
1.891562531948701508e+04 4.532200000000000273e+01
1.806428194006940248e+04 4.530799999999999983e+01
1.725125532456721703e+04 4.529299999999999926e+01
1.647482093452453046e+04 4.527900000000000347e+01
1.573333184850168618e+04 4.526599999999999824e+01
1.502521526873399853e+04 4.525399999999999778e+01
1.434896918501705659e+04 4.524499999999999744e+01
1.370315918874135059e+04 4.523700000000000188e+01
1.308641543031951733e+04 4.523199999999999932e+01
1.249742971355161899e+04 4.522899999999999920e+01
1.193495272076580477e+04 4.522800000000000153e+01
1.139779136284771994e+04 4.522899999999999920e+01
1.088480624853874360e+04 4.523199999999999932e+01
1.039490926763426614e+04 4.523599999999999710e+01
9.927061282956248760e+03 4.524099999999999966e+01
9.480269926203671275e+03 4.524799999999999756e+01
9.053587493006501973e+03 4.525500000000000256e+01
8.646108932717615971e+03 4.526400000000000290e+01
8.256969928679007353e+03 4.527300000000000324e+01
7.885345064890404501e+03 4.528399999999999892e+01
7.530446075191061936e+03 4.529599999999999937e+01
7.191520171241693788e+03 4.530899999999999750e+01
6.867848445759403148e+03 4.532200000000000273e+01
6.558744347619077416e+03 4.533299999999999841e+01
6.263552225586226086e+03 4.534100000000000108e+01
5.981645937592916198e+03 4.534700000000000131e+01
5.712427522606458297e+03 4.535199999999999676e+01
5.455325932273972285e+03 4.535900000000000176e+01
5.209795819652125829e+03 4.536899999999999977e+01
4.975316382453254846e+03 4.538100000000000023e+01
4.751390258353834724e+03 4.539399999999999835e+01
4.537542470022392081e+03 4.540800000000000125e+01
4.333319417628782503e+03 4.542099999999999937e+01
