42.66 8.67099e-05 6.64816e-05 0.000112386
43.36 6.12158e-05 5.01082e-05 7.45716e-05
43.81 3.5181e-05 2.8055e-05 4.39395e-05
44.16 2.43327e-05 2.05946e-05 2.87e-05
44.71 8.86952e-06 7.52275e-06 1.04401e-05
45.235 7.31589e-07 5.23638e-07 1.01025e-06
45.785 6.74423e-09 2.40103e-09 1.57084e-08
46.535 3.54701e-10 6.08198e-11 1.17863e-09
