logM logPhi
7.10039  -2.21092
7.27799  -2.27872
7.47104  -2.33898
7.65637  -2.42185
7.83398  -2.54991
8.03475  -2.68550
8.18919  -2.80603
8.35907  -2.94915
8.50193  -3.09228
8.65637  -3.29567
8.80309  -3.48399
8.95367  -3.72505
9.10425  -4.04143
9.25483  -4.31262
9.37066  -4.59887
9.47104  -4.88512
9.56371  -5.19397
9.65251  -5.44256
9.72587  -5.69868
9.80695  -5.93974
9.87259  -6.22599
9.95367  -6.51977
