42.46 0.00035492 0.000287083 0.000437312
42.96 0.000140972 0.000114961 0.000172347
43.485 5.12808e-05 4.24039e-05 6.18624e-05
44.035 9.34485e-06 7.41196e-06 1.17312e-05
44.385 1.96486e-06 1.32328e-06 2.86487e-06
44.71 4.3441e-07 3.19838e-07 5.8461e-07
45.26 1.65297e-08 9.98736e-09 2.64423e-08
45.96 3.63233e-10 1.29315e-10 8.46025e-10
