42.66 7.75283e-05 5.34626e-05 0.000110701
43.36 6.32749e-05 5.07134e-05 7.86493e-05
43.81 4.50026e-05 3.38816e-05 5.93265e-05
44.16 2.32941e-05 1.93775e-05 2.7939e-05
44.71 8.41978e-06 7.32705e-06 9.6656e-06
45.235 7.0478e-07 3.22399e-07 1.39464e-06
45.785 2.41653e-08 1.10543e-08 4.7819e-08
