41.81 0.000553198 0.000427518 0.000711707
42.46 0.000323399 0.000263728 0.000395376
42.96 0.000175861 0.000143951 0.00021423
43.485 5.09517e-05 4.40418e-05 5.88769e-05
44.035 1.53886e-05 1.18925e-05 1.97979e-05
44.385 2.9187e-06 1.33515e-06 5.77561e-06
44.71 8.73751e-07 6.43305e-07 1.17585e-06
45.26 3.64512e-08 1.90545e-08 6.54249e-08
