1.000000000000000056e-01 2.313649828940649300e+01
3.379310344827586299e-01 2.369128293968673304e+01
5.758620689655172820e-01 2.413490661224625100e+01
8.137931034482758230e-01 2.445047546683882089e+01
1.051724137931034475e+00 2.466143166180382806e+01
1.289655172413793238e+00 2.479039715904980312e+01
1.527586206896551779e+00 2.485487200792536910e+01
1.765517241379310542e+00 2.486827147606144095e+01
2.003448275862068861e+00 2.484194312467310439e+01
2.241379310344827847e+00 2.483333604158594099e+01
2.479310344827586388e+00 2.479597307347279411e+01
2.717241379310344929e+00 2.473570283543481096e+01
2.955172413793103470e+00 2.465713553951167825e+01
3.193103448275862011e+00 2.456394111146141412e+01
3.431034482758620996e+00 2.445907043055890639e+01
3.668965517241379537e+00 2.434491914002076030e+01
3.906896551724138078e+00 2.422344961153629939e+01
4.144827586206896619e+00 2.409628061392094267e+01
4.382758620689655160e+00 2.396475374517931911e+01
4.620689655172413701e+00 2.382998038011360009e+01
4.858620689655172242e+00 2.369287450350299906e+01
5.096551724137930783e+00 2.355416782426126687e+01
5.334482758620689324e+00 2.341440526912200681e+01
5.572413793103447865e+00 2.327391182309673567e+01
5.810344827586206407e+00 2.313271080900624099e+01
6.048275862068964948e+00 2.299036789618256904e+01
6.286206896551723489e+00 2.284572465385591755e+01
6.524137931034482918e+00 2.269648182631575395e+01
6.762068965517241459e+00 2.253860037354825963e+01
7.000000000000000000e+00 2.236581204872550188e+01
