1.000000000000000056e-01 2.308991551305776468e+01
8.666666666666666963e-01 2.450745155590394120e+01
1.633333333333333526e+00 2.487138097690366578e+01
2.400000000000000355e+00 2.481222623341621514e+01
3.166666666666666963e+00 2.456842347390637116e+01
3.933333333333333570e+00 2.419420161548352155e+01
4.700000000000000178e+00 2.376112518066022261e+01
5.466666666666666785e+00 2.330971218057922911e+01
6.233333333333333393e+00 2.286527757369706038e+01
7.000000000000000000e+00 2.244507019949074333e+01
