0.0   12054.222311453237   3062.975331319227   
0.05   10706.260142868767   2682.5486239024212   
0.1   9541.567792298752   2366.3141190532924   
0.15000000000000002   8530.000614955326   2105.1923831925587   
0.2   7647.404755463925   1885.8123872497888   
0.25   6874.209737788719   1695.1529659094683   
0.30000000000000004   6194.397048894055   1528.7671440564711   
0.35000000000000003   5594.734472488174   1386.6325456675227   
0.4   5064.200677807065   1258.7908956810402   
0.45   4593.5476330797665   1147.2729834297809   
0.5   4174.963977040135   1047.6485456778812   
0.55   3801.8131373723627   959.5484762523871   
0.6000000000000001   3468.4273727429004   878.0872174722683   
0.65   3169.9440934511913   806.4961602826596   
0.7000000000000001   2902.174480133776   741.0093083929231   
0.75   2661.4970349612418   682.3436050192993   
0.8   2444.770580340938   628.0627734019982   
0.8500000000000001   2249.2625825161363   580.3463683159796   
0.9   2072.589671647535   535.9087363059484   
0.9500000000000001   1912.6679609382522   495.38210100705106   
1.0   1767.6713090651365   457.9907775414658   
1.05   1635.9960749978711   423.78234352612276   
1.1   1516.2312195195166   392.5463485318187   
1.1500000000000001   1407.132840074448   363.9998124036479   
1.2000000000000002   1307.6024041112353   337.25249594618873   
1.25   1216.6680846711033   313.7630811246462   
1.3   1133.4687106104523   290.8892520841702   
1.35   1057.2399298384264   270.46306784923127   
1.4000000000000001   987.3022526544727   250.95723818601107   
1.4500000000000002   923.0506976450193   232.49842888703196   
1.5   863.9458075931075   215.52425399244277   
1.55   809.50583968735   199.7232819568548   
1.6   731.631185157019   178.05938677606414   
1.6500000000000001   672.6882152400409   160.7491538942035   
1.7000000000000002   619.2375120161   145.02570585594447   
1.75   570.7020450006434   131.0099406174957   
1.8   526.5718384107339   118.5292074301959   
1.85   486.39548049595896   107.1912779648525   
1.9000000000000001   449.77279060183025   97.45622189028155   
1.9500000000000002   416.3484755305524   88.5019404383713   
2.0   385.8066327342946   80.30951175344147   
2.0500000000000003   357.86597962049797   72.74895777022735   
2.1   332.27570649206604   65.8411038879584   
2.15   308.81186598098105   59.558009803140024   
2.2   287.27422474949225   53.870971308370805   
2.25   267.48351412982805   48.80506020026103   
2.3000000000000003   249.27902558302372   44.16880469670887   
2.35   232.516504654303   39.93800175637769   
2.4000000000000004   217.06630371398182   36.12195620156782   
2.45   202.81175938846496   32.64414661825974   
2.5   189.64776536298808   29.41492866123845   
2.5500000000000003   177.47951530791636   26.533667398558954   
2.6   166.2213941534828   23.917437691290488   
2.6500000000000004   155.79599890592655   21.55936962658879   
