z gamma up lo
2.22174  -0.79778 -0.48362 -1.31548
2.42174  -0.76965 -0.45845 -1.23573
2.62174  -0.72236 -0.42442 -1.16926
2.82174  -0.68096 -0.39188 -1.11164
3.02174  -0.59384 -0.29886 -1.05992
3.22174  -0.50820 -0.21469 -0.97280
3.41957  -0.57890 -0.28981 -1.01548
3.62174  -0.60830 -0.37968 -0.97408
3.82174  -0.57575 -0.35156 -0.93416
4.02174  -0.51813 -0.28214 -0.90014
4.22174  -0.48116 -0.20830 -0.90004
5.02174  -0.39227 -0.17546 -0.78313
