logNH f
19.99307  0.17005
20.99447  0.17040
20.99739  0.02064
21.99878  0.02064
21.99982  0.14521
22.99704  0.14486
23.00207  0.24843
23.99929  0.24843
24.00312  0.20714
25.99756  0.20714
