logNH f
19.99964  0.45661
20.50034  0.45696
20.50487  0.00035
20.99722  0.00035
20.99726  0.00455
21.49795  0.00420
21.50246  0.04444
21.99480  0.04409
21.99941  0.09587
22.49176  0.09587
22.49764  0.30056
22.99834  0.30056
23.00323  0.38663
23.49975  0.38663
23.50390  0.38418
24.00043  0.38488
24.00291  0.18230
24.49944  0.18230
24.50327  0.14241
24.99979  0.14206
25.00279  0.00140
